pathway_id,pathway,contribution,rate,total_prod,dconc,species,alt_km
"1*401,1*405,1*411,2*1167,2*1315,2*1378","HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
OH+O3 -> HO2+O2
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",4.5869353159272436e-18,0.16105403592838208,-0.16105403592838208,0.0,O3,13.5
"1*390,1*405,1*1091,1*1335","HO2+O -> OH+O2
H2O2+OH -> HO2+H2O
O3+M -> O+O2+M
H2O2_transport -> H2O2
Net:O3 + H2O2_transport -> H2O + 2O2",4.267600120641563e-18,0.14984170820355994,-0.14984170820355994,0.0,O3,13.5
"1*412,1*448,1*670,1*1179,1*1295,1*1296,1*1301,1*1373","CH3+O3 -> H2CO+HO2
NO+HO2 -> NO2+OH
NO2+hv -> NO+O
CH3CO+M -> CH3+CO+M
OH -> OH_transport
O -> O_transport
H2CO -> H2CO_transport
CH3CO_transport -> CH3CO
Net:O3 + CH3CO_transport -> CO + OH_transport + O_transport + H2CO_transport",3.932979230364509e-18,0.1380926772769763,-0.1380926772769763,0.0,O3,13.5
err,err_pathways,0.0,0.0,0.0,0.0,O3,13.5
"1*1091,1*1296","O3+M -> O+O2+M
O -> O_transport
Net:O3 -> O2 + O_transport",0.9999999577393311,3.499245946773631e+16,-3.499245946773631e+16,0.0,O3,22.5
"1*673,1*1296","O3+hv -> O+O2
O -> O_transport
Net:O3 -> O2 + O_transport",3.833874384333077e-08,1341566996.6771955,-1341566996.6771955,0.0,O3,22.5
"1*340,1*674,1*1296","O1D+N2 -> O+N2
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",2.0083984069268073e-09,70278802.8194817,-70278802.8194817,0.0,O3,22.5
"1*674,1*1379","O3+hv -> O1D+O2
O1D -> O1D_transport
Net:O3 -> O2 + O1D_transport",9.369124465772449e-10,32784872.197182532,-32784872.197182532,0.0,O3,22.5
"1*339,1*674,1*1296","O1D+O2 -> O+O2
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",7.988583171520431e-10,27954018.464762427,-27954018.464762427,0.0,O3,22.5
"1*447,1*670,1*1296","NO+O3 -> NO2+O2
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",1.66940427124704e-10,5841656.3765600985,-5841656.3765600985,0.0,O3,22.5
"1*411,1*448,1*670,1*1296","OH+O3 -> HO2+O2
NO+HO2 -> NO2+OH
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",3.33989514618383e-12,116871.1504683799,-116871.1504683799,0.0,O3,22.5
"1*341,1*674,1*1296","O1D+CO2 -> CO2+O
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",3.1097818907299347e-12,108818.92136362803,-108818.92136362803,0.0,O3,22.5
"1*447,1*449,1*1091","NO+O3 -> NO2+O2
NO2+O -> NO+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",2.0621031203428327e-12,36079.03145316857,-72158.06290633715,0.0,O3,22.5
"1*409,1*1091","O+O3 -> O2+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",4.5311477475069547e-13,7927.800529882243,-15855.601059764485,0.0,O3,22.5
"1*473,1*478,1*670,1*1296","NO2+O3 -> NO3+O2
NO3+NO -> NO2+NO2
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",3.4990678552682985e-13,12244.099527477332,-12244.099527477332,0.0,O3,22.5
"1*449,1*1091,1*1330,1*1337","NO2+O -> NO+O2
O3+M -> O+O2+M
NO -> NO_transport
NO2_transport -> NO2
Net:O3 + NO2_transport -> 2O2 + NO_transport",3.480783004717472e-13,12180.116335596018,-12180.116335596018,0.0,O3,22.5
"1*390,1*411,1*1091","HO2+O -> OH+O2
OH+O3 -> HO2+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",3.320975281172735e-13,5810.454891543267,-11620.909783086534,0.0,O3,22.5
"1*338,1*674,2*1295","O1D+H2O -> OH+OH
O3+hv -> O1D+O2
2(OH -> OH_transport)
Net:H2O + O3 -> O2 + 2OH_transport",2.682058874038455e-13,9385.184040611466,-9385.184040611466,0.0,O3,22.5
"1*401,2*411,1*650","HO2+HO2 -> H2O2+O2
2(OH+O3 -> HO2+O2)
H2O2+hv -> OH+OH
Net:2O3 -> 3O2",2.07743354074552e-13,3634.725602178612,-7269.451204357224,0.0,O3,22.5
"1*389,1*411,2*911,2*1320,2*1371","OH+HO2 -> H2O+O2
OH+O3 -> HO2+O2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",1.4949806895468397e-13,5231.30533948009,-5231.30533948009,0.0,O3,22.5
"1*413,1*674","O1D+O3 -> O2+O2
O3+hv -> O1D+O2
Net:2O3 -> 3O2",8.645320880486067e-14,1512.6052664036258,-3025.2105328072516,0.0,O3,22.5
"1*411,1*448,1*449,1*1091","OH+O3 -> HO2+O2
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",4.1243861445742833e-14,721.6121054623544,-1443.2242109247088,0.0,O3,22.5
"1*401,1*405,1*411,2*911,2*1320,2*1371","HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
OH+O3 -> HO2+O2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",2.990373190145176e-14,1046.4051707173865,-1046.4051707173865,0.0,O3,22.5
"1*335,1*674,1*1295,1*1305","O1D+CH4 -> CH3+OH
O3+hv -> O1D+O2
OH -> OH_transport
CH3 -> CH3_transport
Net:CH4 + O3 -> O2 + OH_transport + CH3_transport",5.935198042106947e-15,207.68718569841462,-207.68718569841462,0.0,O3,22.5
"1*334,1*674,1*1292,1*1295","O1D+H2 -> OH+H
O3+hv -> O1D+O2
H -> H_transport
OH -> OH_transport
Net:H2 + O3 -> O2 + H_transport + OH_transport",5.438472360987497e-15,190.30553170069822,-190.30553170069822,0.0,O3,22.5
"1*449,1*473,1*478,1*1091","NO2+O -> NO+O2
NO2+O3 -> NO3+O2
NO3+NO -> NO2+NO2
O3+M -> O+O2+M
Net:2O3 -> 3O2",4.3190324126976454e-15,75.5667865140838,-151.1335730281676,0.0,O3,22.5
"1*411,1*473,1*477,1*658","OH+O3 -> HO2+O2
NO2+O3 -> NO3+O2
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
Net:2O3 -> 3O2",3.301378376099805e-15,57.76167694771387,-115.52335389542775,0.0,O3,22.5
"1*67,1*336,1*674,1*1091,1*1292,1*1295,1*1301","O+H2COH -> H2CO+OH
O1D+CH4 -> H2COH+H
O3+hv -> O1D+O2
O3+M -> O+O2+M
H -> H_transport
OH -> OH_transport
H2CO -> H2CO_transport
Net:CH4 + 2O3 -> 2O2 + H_transport + OH_transport + H2CO_transport",2.4207232378624676e-15,42.35353168164348,-84.70706336328696,0.0,O3,22.5
"1*473,1*475,1*1091","NO2+O3 -> NO3+O2
NO3+O -> NO2+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",1.779165302452295e-15,31.128686181751473,-62.257372363502945,0.0,O3,22.5
"1*385,1*390,1*1057,1*1091,1*1295,1*1364","H+O2+M -> HO2+M
HO2+O -> OH+O2
NNH+M -> H+N2+M
O3+M -> O+O2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",1.5178899371499348e-15,53.114704346866844,-53.114704346866844,0.0,O3,22.5
"1*389,1*411,2*1167,2*1315,2*1378","OH+HO2 -> H2O+O2
OH+O3 -> HO2+O2
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",1.1520405169666494e-15,40.31273279878852,-40.31273279878852,0.0,O3,22.5
"1*445,1*674,2*1330,1*1334","O1D+N2O -> NO+NO
O3+hv -> O1D+O2
2(NO -> NO_transport)
N2O_transport -> N2O
Net:O3 + N2O_transport -> O2 + 2NO_transport",1.049790456630171e-15,36.73475155568282,-36.73475155568282,0.0,O3,22.5
"1*390,1*398,1*1091,1*1295,1*1301,1*1366","HO2+O -> OH+O2
CH3O+O2 -> H2CO+HO2
O3+M -> O+O2+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + OH_transport + H2CO_transport",1.0452265004788077e-15,36.575047498294516,-36.575047498294516,0.0,O3,22.5
"1*493,1*741,1*1091,1*1292,1*1301,1*1377","CH3O2+O -> CH3O+O2
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
H -> H_transport
H2CO -> H2CO_transport
CH3O2_transport -> CH3O2
Net:O3 + CH3O2_transport -> 2O2 + H_transport + H2CO_transport",1.0082485548335042e-15,35.28109817941792,-35.28109817941792,0.0,O3,22.5
"1*444,1*674,1*1334","O1D+N2O -> N2+O2
O3+hv -> O1D+O2
N2O_transport -> N2O
Net:O3 + N2O_transport -> 2O2 + N2",7.709131308439761e-16,26.976147624233576,-26.976147624233576,0.0,O3,22.5
"1*448,1*473,1*476,1*670,1*1296","NO+HO2 -> NO2+OH
NO2+O3 -> NO3+O2
NO3+OH -> NO2+HO2
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",7.387108848049951e-16,25.849311787323625,-25.849311787323625,0.0,O3,22.5
"1*385,1*390,1*1048,1*1091,1*1295,1*1333,1*1371","H+O2+M -> HO2+M
HO2+O -> OH+O2
HCNOH+M -> H+HNCO+M
O3+M -> O+O2+M
OH -> OH_transport
HNCO -> HNCO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> O2 + OH_transport + HNCO_transport",6.824517659463202e-16,23.880666767774628,-23.880666767774628,0.0,O3,22.5
"1*411,1*470,1*477,2*911,2*1320,2*1371","OH+O3 -> HO2+O2
HNO3+OH -> H2O+NO3
NO3+HO2 -> HNO3+O2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",6.487663129905914e-16,22.70192987075474,-22.70192987075474,0.0,O3,22.5
"1*449,1*658,1*1091,1*1295,1*1330,1*1341","NO2+O -> NO+O2
HNO3+hv -> OH+NO2
O3+M -> O+O2+M
OH -> OH_transport
NO -> NO_transport
HNO3_transport -> HNO3
Net:O3 + HNO3_transport -> 2O2 + OH_transport + NO_transport",5.748580298748156e-16,20.11569716020005,-20.11569716020005,0.0,O3,22.5
"1*390,1*391,1*1091,1*1295,1*1300","HO2+O -> OH+O2
HCO+O2 -> HO2+CO
O3+M -> O+O2+M
OH -> OH_transport
HCO_transport -> HCO
Net:O3 + HCO_transport -> O2 + CO + OH_transport",5.15195580205069e-16,18.027961220156467,-18.027961220156467,0.0,O3,22.5
"1*11,1*911,1*1091,1*1292,1*1320,1*1371","O+OH -> O2+H
HCNOH+M -> HCN+OH+M
O3+M -> O+O2+M
H -> H_transport
HCN -> HCN_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> 2O2 + H_transport + HCN_transport",4.0666405502642836e-16,14.230176063874342,-14.230176063874342,0.0,O3,22.5
"1*449,1*472,1*478,2*1091","NO2+O -> NO+O2
NO2+O+M -> NO3+M
NO3+NO -> NO2+NO2
2(O3+M -> O+O2+M)
Net:2O3 -> 3O2",3.4973481507538595e-16,6.119040929085611,-12.238081858171222,0.0,O3,22.5
"1*390,1*405,1*1091,1*1335","HO2+O -> OH+O2
H2O2+OH -> HO2+H2O
O3+M -> O+O2+M
H2O2_transport -> H2O2
Net:O3 + H2O2_transport -> H2O + 2O2",3.125643836099056e-16,10.937396986749318,-10.937396986749318,0.0,O3,22.5
"1*449,1*468,1*470,1*478,2*911,1*1091,2*1320,2*1371","NO2+O -> NO+O2
NO2+OH+M -> HNO3+M
HNO3+OH -> H2O+NO3
NO3+NO -> NO2+NO2
2(HCNOH+M -> HCN+OH+M)
O3+M -> O+O2+M
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",2.6978767182404133e-16,9.440534570161017,-9.440534570161017,0.0,O3,22.5
"1*68,1*336,1*674,1*911,1*1292,1*1301,1*1320,1*1371","OH+H2COH -> H2CO+H2O
O1D+CH4 -> H2COH+H
O3+hv -> O1D+O2
HCNOH+M -> HCN+OH+M
H -> H_transport
H2CO -> H2CO_transport
HCN -> HCN_transport
HCNOH_transport -> HCNOH
Net:CH4 + O3 + HCNOH_transport -> H2O + O2 + H_transport + H2CO_transport + HCN_transport",2.50843752485452e-16,8.777640212531004,-8.777640212531004,0.0,O3,22.5
del,deleted_pathways,2.462214098087521e-16,8.615893066935053,8.615893066935053,0.0,O3,22.5
"1*411,1*659,1*1296","OH+O3 -> HO2+O2
HO2+hv -> OH+O
O -> O_transport
Net:O3 -> O2 + O_transport",2.309808380390095e-16,8.082587954479378,-8.082587954479378,0.0,O3,22.5
"1*401,1*405,1*411,2*1167,2*1315,2*1378","HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
OH+O3 -> HO2+O2
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",2.289978944841401e-16,8.013199879576415,-8.013199879576415,0.0,O3,22.5
"1*412,1*448,1*670,1*1179,1*1295,1*1296,1*1301,1*1373","CH3+O3 -> H2CO+HO2
NO+HO2 -> NO2+OH
NO2+hv -> NO+O
CH3CO+M -> CH3+CO+M
OH -> OH_transport
O -> O_transport
H2CO -> H2CO_transport
CH3CO_transport -> CH3CO
Net:O3 + CH3CO_transport -> CO + OH_transport + O_transport + H2CO_transport",2.1602207865670172e-16,7.559144150985268,-7.559144150985268,0.0,O3,22.5
"1*385,1*448,1*449,1*1057,1*1091,1*1295,1*1364","H+O2+M -> HO2+M
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
NNH+M -> H+N2+M
O3+M -> O+O2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",1.8855210855276186e-16,6.597902294920501,-6.597902294920501,0.0,O3,22.5
"1*472,1*475,2*1091","NO2+O+M -> NO3+M
NO3+O -> NO2+O2
2(O3+M -> O+O2+M)
Net:2O3 -> 3O2",1.440683904599482e-16,2.520653763400387,-5.041307526800774,0.0,O3,22.5
"1*449,1*495,1*741,1*1091,1*1292,1*1301,1*1377","NO2+O -> NO+O2
CH3O2+NO -> CH3O+NO2
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
H -> H_transport
H2CO -> H2CO_transport
CH3O2_transport -> CH3O2
Net:O3 + CH3O2_transport -> 2O2 + H_transport + H2CO_transport",1.4252255629353904e-16,4.987214985102873,-4.987214985102873,0.0,O3,22.5
"2*449,1*470,1*478,1*911,2*1091,1*1320,1*1330,1*1341,1*1371","2(NO2+O -> NO+O2)
HNO3+OH -> H2O+NO3
NO3+NO -> NO2+NO2
HCNOH+M -> HCN+OH+M
2(O3+M -> O+O2+M)
HCN -> HCN_transport
NO -> NO_transport
HNO3_transport -> HNO3
HCNOH_transport -> HCNOH
Net:2O3 + HNO3_transport + HCNOH_transport -> H2O + 4O2 + HCN_transport + NO_transport",1.4223453817305244e-16,2.4885682611349247,-4.977136522269849,0.0,O3,22.5
"1*398,1*448,1*449,1*1091,1*1295,1*1301,1*1366","CH3O+O2 -> H2CO+HO2
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + OH_transport + H2CO_transport",1.2983791232620602e-16,4.543348076455193,-4.543348076455193,0.0,O3,22.5
"1*411,1*472,1*477,1*658,1*1091","OH+O3 -> HO2+O2
NO2+O+M -> NO3+M
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
O3+M -> O+O2+M
Net:2O3 -> 3O2",1.2967030348695476e-16,2.2687415153466994,-4.537483030693399,0.0,O3,22.5
"1*410,1*1057,1*1295,1*1364","H+O3 -> OH+O2
NNH+M -> H+N2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",9.042094518022815e-17,3.164051392968469,-3.164051392968469,0.0,O3,22.5
"1*433,1*445,2*674,2*1330","O1D+N2+M -> N2O+M
O1D+N2O -> NO+NO
2(O3+hv -> O1D+O2)
2(NO -> NO_transport)
Net:N2 + 2O3 -> 2O2 + 2NO_transport",8.568671907843821e-17,1.4991945854947444,-2.9983891709894888,0.0,O3,22.5
"1*385,1*448,1*449,1*1048,1*1091,1*1295,1*1333,1*1371","H+O2+M -> HO2+M
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
HCNOH+M -> H+HNCO+M
O3+M -> O+O2+M
OH -> OH_transport
HNCO -> HNCO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> O2 + OH_transport + HNCO_transport",8.477407768862759e-17,2.9664536027983432,-2.9664536027983432,0.0,O3,22.5
"1*449,1*462,1*467,2*911,1*1091,2*1320,2*1371","NO2+O -> NO+O2
NO+OH+M -> HNO2+M
HNO2+OH -> H2O+NO2
2(HCNOH+M -> HCN+OH+M)
O3+M -> O+O2+M
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",8.131300587418518e-17,2.8453421824982934,-2.8453421824982934,0.0,O3,22.5
"1*390,1*473,1*476,1*1091","HO2+O -> OH+O2
NO2+O3 -> NO3+O2
NO3+OH -> NO2+HO2
O3+M -> O+O2+M
Net:2O3 -> 3O2",7.234233022990707e-17,1.265718082675902,-2.531436165351804,0.0,O3,22.5
"1*411,1*472,1*477,1*658,1*670,1*1330,1*1337","OH+O3 -> HO2+O2
NO2+O+M -> NO3+M
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
NO2+hv -> NO+O
NO -> NO_transport
NO2_transport -> NO2
Net:O3 + NO2_transport -> 2O2 + NO_transport",6.483515174347736e-17,2.2687415153466985,-2.2687415153466985,0.0,O3,22.5
"1*391,1*448,1*449,1*1091,1*1295,1*1300","HCO+O2 -> HO2+CO
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
OH -> OH_transport
HCO_transport -> HCO
Net:O3 + HCO_transport -> O2 + CO + OH_transport",6.399753406833071e-17,2.239431211560997,-2.239431211560997,0.0,O3,22.5
"1*433,1*444,2*674","O1D+N2+M -> N2O+M
O1D+N2O -> N2+O2
2(O3+hv -> O1D+O2)
Net:2O3 -> 3O2",6.29240020799486e-17,1.1009328426913367,-2.2018656853826735,0.0,O3,22.5
"1*446,1*449,2*1091","NO+O+M -> NO2+M
NO2+O -> NO+O2
2(O3+M -> O+O2+M)
Net:2O3 -> 3O2",5.444910999224446e-17,0.9526541774887679,-1.9053083549775358,0.0,O3,22.5
"1*401,2*473,2*476,1*650","HO2+HO2 -> H2O2+O2
2(NO2+O3 -> NO3+O2)
2(NO3+OH -> NO2+HO2)
H2O2+hv -> OH+OH
Net:2O3 -> 3O2",4.561497846531073e-17,0.7980901762623499,-1.5961803525246998,0.0,O3,22.5
"1*410,1*1048,1*1295,1*1333,1*1371","H+O3 -> OH+O2
HCNOH+M -> H+HNCO+M
OH -> OH_transport
HNCO -> HNCO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> O2 + OH_transport + HNCO_transport",4.065376033301069e-17,1.422575120782919,-1.422575120782919,0.0,O3,22.5
"1*405,1*448,1*449,1*1091,1*1335","H2O2+OH -> HO2+H2O
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
H2O2_transport -> H2O2
Net:O3 + H2O2_transport -> H2O + 2O2",3.852966364083826e-17,1.348247750235398,-1.348247750235398,0.0,O3,22.5
"1*389,1*473,1*476,2*911,2*1320,2*1371","OH+HO2 -> H2O+O2
NO2+O3 -> NO3+O2
NO3+OH -> NO2+HO2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",3.2567585529349224e-17,1.1396199647588903,-1.1396199647588903,0.0,O3,22.5
"1*490,1*493,1*741,1*1091,1*1179,1*1292,1*1301,1*1373","CH3+O2+M -> CH3O2+M
CH3O2+O -> CH3O+O2
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
CH3CO+M -> CH3+CO+M
H -> H_transport
H2CO -> H2CO_transport
CH3CO_transport -> CH3CO
Net:O3 + CH3CO_transport -> O2 + CO + H_transport + H2CO_transport",2.598968415991857e-17,0.9094430079788889,-0.9094430079788889,0.0,O3,22.5
"1*337,1*674,1*1296","O1D+CO -> O+CO
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",2.4122466096040668e-17,0.8441044527999653,-0.8441044527999653,0.0,O3,22.5
"1*28,1*701,1*741,1*1091,2*1292,1*1295,1*1366","O+H2CO -> OH+HCO
HCO+M -> H+CO+M
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
2(H -> H_transport)
OH -> OH_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + CO + 2H_transport + OH_transport",2.3145353036344304e-17,0.8099128622181849,-0.8099128622181849,0.0,O3,22.5
"1*390,1*412,1*1091,1*1179,1*1295,1*1301,1*1373","HO2+O -> OH+O2
CH3+O3 -> H2CO+HO2
O3+M -> O+O2+M
CH3CO+M -> CH3+CO+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3CO_transport -> CH3CO
Net:2O3 + CH3CO_transport -> 2O2 + CO + OH_transport + H2CO_transport",2.1481070187172412e-17,0.37583775480726966,-0.7516755096145393,0.0,O3,22.5
"1*67,1*336,1*645,1*674,1*1091,1*1292,1*1295","O+H2COH -> H2CO+OH
O1D+CH4 -> H2COH+H
H2CO+hv -> CO+H2
O3+hv -> O1D+O2
O3+M -> O+O2+M
H -> H_transport
OH -> OH_transport
Net:CH4 + 2O3 -> H2 + 2O2 + CO + H_transport + OH_transport",1.8824807659102796e-17,0.32936317341865134,-0.6587263468373027,0.0,O3,22.5
"1*385,1*473,1*477,1*658,1*1057,1*1295,1*1364","H+O2+M -> HO2+M
NO2+O3 -> NO3+O2
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
NNH+M -> H+N2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",1.4870994867790833e-17,0.5203727071473842,-0.5203727071473842,0.0,O3,22.5
"1*273,1*415,1*675,1*1296,1*1315,1*1318","S+O2 -> SO+O
SO+O3 -> SO2+O2
OCS+hv -> CO+S
O -> O_transport
SO2 -> SO2_transport
OCS_transport -> OCS
Net:O3 + OCS_transport -> CO + O_transport + SO2_transport",1.4237605267435012e-17,0.49820884629298773,-0.49820884629298773,0.0,O3,22.5
"1*401,2*412,1*650,2*1179,2*1295,2*1301,2*1373","HO2+HO2 -> H2O2+O2
2(CH3+O3 -> H2CO+HO2)
H2O2+hv -> OH+OH
2(CH3CO+M -> CH3+CO+M)
2(OH -> OH_transport)
2(H2CO -> H2CO_transport)
2(CH3CO_transport -> CH3CO)
Net:2O3 + 2CH3CO_transport -> O2 + 2CO + 2OH_transport + 2H2CO_transport",1.3544746912155929e-17,0.23698201367719984,-0.4739640273543997,0.0,O3,22.5
"1*338,1*389,1*411,1*674","O1D+H2O -> OH+OH
OH+HO2 -> H2O+O2
OH+O3 -> HO2+O2
O3+hv -> O1D+O2
Net:2O3 -> 3O2",1.2428553907083197e-17,0.21745284360779488,-0.43490568721558975,0.0,O3,22.5
"1*736,1*1091,1*1295,1*1305","CH4+O -> CH3+OH
O3+M -> O+O2+M
OH -> OH_transport
CH3 -> CH3_transport
Net:CH4 + O3 -> O2 + OH_transport + CH3_transport",1.2341470560542498e-17,0.43185842661267027,-0.43185842661267027,0.0,O3,22.5
"2*385,1*390,1*401,1*405,2*1057,1*1091,2*1364","2(H+O2+M -> HO2+M)
HO2+O -> OH+O2
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
2(NNH+M -> H+N2+M)
O3+M -> O+O2+M
2(NNH_transport -> NNH)
Net:O3 + 2NNH_transport -> H2O + O2 + 2N2",1.1678827552233293e-17,0.4086709170229119,-0.4086709170229119,0.0,O3,22.5
"1*398,1*473,1*477,1*658,1*1295,1*1301,1*1366","CH3O+O2 -> H2CO+HO2
NO2+O3 -> NO3+O2
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
OH -> OH_transport
H2CO -> H2CO_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + OH_transport + H2CO_transport",1.0240240444234495e-17,0.35833121382806643,-0.35833121382806643,0.0,O3,22.5
"1*401,1*406,2*411,1*448,1*670","HO2+HO2 -> H2O2+O2
H2O2+O -> OH+HO2
2(OH+O3 -> HO2+O2)
NO+HO2 -> NO2+OH
NO2+hv -> NO+O
Net:2O3 -> 3O2",1.0119004323022017e-17,0.17704443179561433,-0.35408886359122865,0.0,O3,22.5
"1*445,1*461,1*674,1*1051,2*1330,1*1337,1*1381","O1D+N2O -> NO+NO
NO2+NH2 -> N2O+H2O
O3+hv -> O1D+O2
NH2CO+M -> NH2+CO+M
2(NO -> NO_transport)
NO2_transport -> NO2
NH2CO_transport -> NH2CO
Net:O3 + NO2_transport + NH2CO_transport -> H2O + O2 + CO + 2NO_transport",1.0057659454296977e-17,0.351942255668097,-0.351942255668097,0.0,O3,22.5
"1*67,1*336,1*646,1*674,1*701,1*1091,3*1292,1*1295","O+H2COH -> H2CO+OH
O1D+CH4 -> H2COH+H
H2CO+hv -> HCO+H
O3+hv -> O1D+O2
HCO+M -> H+CO+M
O3+M -> O+O2+M
3(H -> H_transport)
OH -> OH_transport
Net:CH4 + 2O3 -> 2O2 + CO + 3H_transport + OH_transport",9.766740984434342e-18,0.17088115123640063,-0.34176230247280126,0.0,O3,22.5
"1*389,1*412,1*911,1*1179,1*1301,1*1320,1*1371,1*1373","OH+HO2 -> H2O+O2
CH3+O3 -> H2CO+HO2
HCNOH+M -> HCN+OH+M
CH3CO+M -> CH3+CO+M
H2CO -> H2CO_transport
HCN -> HCN_transport
HCNOH_transport -> HCNOH
CH3CO_transport -> CH3CO
Net:O3 + HCNOH_transport + CH3CO_transport -> H2O + O2 + CO + H2CO_transport + HCN_transport",9.670501190096793e-18,0.3383946352279414,-0.3383946352279414,0.0,O3,22.5
"1*448,1*449,1*473,1*476,1*1091","NO+HO2 -> NO2+OH
NO2+O -> NO+O2
NO2+O3 -> NO3+O2
NO3+OH -> NO2+HO2
O3+M -> O+O2+M
Net:2O3 -> 3O2",8.98635570908447e-18,0.15722735060093257,-0.31445470120186514,0.0,O3,22.5
"1*390,1*398,1*645,1*1091,1*1295,1*1366","HO2+O -> OH+O2
CH3O+O2 -> H2CO+HO2
H2CO+hv -> CO+H2
O3+M -> O+O2+M
OH -> OH_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> H2 + O2 + CO + OH_transport",8.12822693811335e-18,0.28442666369655484,-0.28442666369655484,0.0,O3,22.5
