wavelength_nm,sza_0,sza_5,sza_10,sza_15,sza_20,sza_25,sza_30,sza_35,sza_40,sza_45,sza_50,sza_55,sza_60,sza_65,sza_70,sza_75,sza_80,sza_85
314.5,0.2693,0.2675,0.2619,0.2527,0.24,0.2243,0.2057,0.1848,0.162,0.1381,0.1137,0.08958,0.06674,0.04612,0.02865,0.01515,0.006173,0.001728
315.5,0.2792,0.2772,0.2715,0.2621,0.2491,0.233,0.2139,0.1924,0.169,0.1444,0.1192,0.09423,0.07051,0.04901,0.03068,0.0164,0.006775,0.001906
316.5,0.2827,0.2809,0.2754,0.2663,0.2538,0.2382,0.2198,0.1989,0.176,0.1518,0.1268,0.1019,0.07783,0.05561,0.03618,0.02043,0.009096,0.00268
317.5,0.3998,0.3972,0.3894,0.3766,0.359,0.337,0.3109,0.2814,0.2491,0.2149,0.1795,0.1443,0.1102,0.07877,0.05124,0.02892,0.01287,0.003788
318.5,0.3193,0.3173,0.3114,0.3016,0.2883,0.2715,0.2516,0.2289,0.2041,0.1776,0.15,0.1223,0.09524,0.06981,0.04706,0.02797,0.01343,0.004271
319.5,0.3906,0.3882,0.3811,0.3693,0.3531,0.3327,0.3086,0.2812,0.251,0.2188,0.1853,0.1515,0.1184,0.0872,0.05917,0.03551,0.01729,0.005602
320.5,0.4768,0.4739,0.4653,0.4511,0.4316,0.4071,0.378,0.3448,0.3084,0.2694,0.2287,0.1876,0.1473,0.1091,0.07464,0.04532,0.02247,0.007447
321.5,0.4103,0.4077,0.4009,0.3893,0.3733,0.3531,0.3291,0.3018,0.2716,0.2391,0.2051,0.1705,0.1362,0.1032,0.07297,0.0465,0.02488,0.009252
322.5,0.4087,0.4063,0.399,0.387,0.3705,0.3498,0.3251,0.297,0.2661,0.2329,0.1983,0.1632,0.1286,0.09581,0.06601,0.0405,0.0204,0.006908
323.5,0.4261,0.4253,0.4182,0.4064,0.3901,0.3695,0.3451,0.3172,0.2863,0.2531,0.2181,0.1824,0.1468,0.1125,0.08064,0.05249,0.02907,0.01145
324.5,0.5016,0.4988,0.4904,0.4765,0.4574,0.4333,0.4046,0.3719,0.3356,0.2966,0.2556,0.2136,0.1718,0.1315,0.09412,0.0611,0.0337,0.01319
325.5,0.5609,0.5577,0.5483,0.5327,0.5112,0.4841,0.4518,0.415,0.3742,0.3303,0.2842,0.2371,0.1902,0.1451,0.1033,0.06653,0.03621,0.01385
326.5,0.6855,0.6817,0.6707,0.6524,0.6272,0.5954,0.5575,0.5142,0.4661,0.4141,0.3593,0.303,0.2465,0.1916,0.1402,0.09399,0.05467,0.02357
327.5,0.6362,0.6327,0.6223,0.6051,0.5815,0.5516,0.5161,0.4754,0.4303,0.3816,0.3303,0.2776,0.2248,0.1737,0.126,0.08334,0.04741,0.01962
328.5,0.5873,0.5841,0.5745,0.5587,0.5369,0.5094,0.4767,0.4391,0.3975,0.3526,0.3053,0.2566,0.208,0.1607,0.1166,0.07714,0.04391,0.01818
329.5,0.766,0.7622,0.7502,0.7302,0.7026,0.6679,0.6264,0.5789,0.526,0.4689,0.4084,0.3461,0.2834,0.2222,0.1644,0.1121,0.06709,0.03057
330.5,0.6945,0.6909,0.6798,0.6615,0.6362,0.6043,0.5663,0.5228,0.4744,0.4221,0.3668,0.3099,0.2527,0.1969,0.1445,0.0973,0.057,0.02492
331.5,0.6858,0.6821,0.6712,0.6531,0.6281,0.5966,0.559,0.516,0.4682,0.4164,0.3618,0.3055,0.2489,0.1938,0.1419,0.09531,0.05558,0.02409
332.5,0.6782,0.6747,0.6641,0.6466,0.6225,0.5921,0.5558,0.5141,0.4678,0.4176,0.3644,0.3095,0.2541,0.1999,0.1485,0.1019,0.06165,0.02871
333.5,0.6358,0.6325,0.6225,0.606,0.5832,0.5545,0.5202,0.4808,0.437,0.3896,0.3394,0.2876,0.2354,0.1844,0.1362,0.09255,0.05509,0.02486
334.5,0.7109,0.7072,0.6961,0.6778,0.6524,0.6205,0.5824,0.5386,0.4899,0.4371,0.3813,0.3235,0.2653,0.2083,0.1543,0.1054,0.06322,0.02899
335.5,0.7218,0.7181,0.707,0.6886,0.6632,0.6312,0.5929,0.5489,0.5,0.4469,0.3907,0.3325,0.2736,0.2159,0.161,0.1111,0.06785,0.03223
336.5,0.5638,0.5609,0.5522,0.5378,0.5179,0.4929,0.4629,0.4285,0.3902,0.3487,0.3047,0.2591,0.2131,0.1679,0.125,0.08597,0.05221,0.02454
337.5,0.6178,0.6146,0.605,0.5892,0.5673,0.5396,0.5066,0.4687,0.4265,0.3807,0.3322,0.2821,0.2314,0.1817,0.1346,0.0919,0.05511,0.02526
338.5,0.6532,0.6499,0.6399,0.6233,0.6005,0.5716,0.5371,0.4975,0.4534,0.4055,0.3547,0.302,0.2487,0.1963,0.1465,0.1011,0.06177,0.0294
339.5,0.7101,0.7064,0.6956,0.6777,0.6529,0.6216,0.5842,0.5413,0.4934,0.4414,0.3863,0.3291,0.2712,0.2142,0.16,0.1106,0.06772,0.0324
340.5,0.7583,0.7544,0.7428,0.7236,0.6971,0.6636,0.6236,0.5776,0.5263,0.4707,0.4116,0.3504,0.2884,0.2274,0.1694,0.1166,0.07089,0.03344
341.5,0.6739,0.6705,0.6603,0.6433,0.6199,0.5904,0.555,0.5144,0.4692,0.42,0.3677,0.3135,0.2586,0.2045,0.1529,0.1058,0.06494,0.03124
342.5,0.7465,0.7427,0.7314,0.7127,0.6868,0.6541,0.6151,0.5702,0.5202,0.4658,0.408,0.348,0.2872,0.2272,0.17,0.1178,0.07239,0.03494
343.5,0.7748,0.7709,0.7591,0.7397,0.7129,0.6789,0.6384,0.5918,0.5398,0.4832,0.4232,0.3609,0.2976,0.2353,0.1758,0.1216,0.07446,0.0357
344.5,0.5427,0.5399,0.5317,0.5181,0.4993,0.4755,0.447,0.4143,0.3779,0.3383,0.2962,0.2524,0.2081,0.1644,0.1227,0.0846,0.05162,0.02457
345.5,0.7439,0.7402,0.729,0.7105,0.6848,0.6525,0.6137,0.5692,0.5196,0.4655,0.4081,0.3484,0.2877,0.2279,0.1707,0.1184,0.07288,0.03536
346.5,0.6953,0.6918,0.6813,0.6639,0.6399,0.6096,0.5733,0.5316,0.4851,0.4345,0.3807,0.3248,0.268,0.2119,0.1584,0.1095,0.06701,0.03213
347.5,0.6791,0.6757,0.6655,0.6486,0.6252,0.5956,0.5602,0.5196,0.4742,0.4248,0.3723,0.3177,0.2622,0.2074,0.1551,0.1072,0.06565,0.03152
348.5,0.7462,0.7425,0.7313,0.7127,0.6871,0.6547,0.6159,0.5714,0.5216,0.4674,0.4098,0.3499,0.2889,0.2287,0.1711,0.1184,0.07266,0.03503
349.5,0.6251,0.622,0.6126,0.5971,0.5757,0.5485,0.5161,0.4788,0.4371,0.3918,0.3435,0.2933,0.2423,0.1918,0.1435,0.09927,0.06088,0.02933
350.5,0.8749,0.8706,0.8575,0.8358,0.8058,0.7679,0.7226,0.6705,0.6122,0.5488,0.4813,0.4111,0.3396,0.2689,0.2012,0.1392,0.08541,0.04119
351.5,0.7537,0.75,0.7387,0.7201,0.6943,0.6616,0.6226,0.5777,0.5276,0.473,0.4148,0.3543,0.2927,0.2317,0.1734,0.1199,0.07347,0.03538
352.5,0.6796,0.6762,0.666,0.6492,0.626,0.5967,0.5615,0.5211,0.476,0.4268,0.3744,0.3199,0.2643,0.2093,0.1567,0.1084,0.06644,0.03203
353.5,0.8178,0.8137,0.8015,0.7814,0.7535,0.7182,0.676,0.6275,0.5732,0.5141,0.4512,0.3855,0.3187,0.2525,0.1891,0.1308,0.08028,0.03879
354.5,0.8848,0.8804,0.8672,0.8455,0.8154,0.7773,0.7317,0.6792,0.6206,0.5568,0.4887,0.4177,0.3455,0.2738,0.2051,0.142,0.08717,0.04219
355.5,0.8265,0.8224,0.8102,0.7899,0.7618,0.7263,0.6837,0.6348,0.5801,0.5205,0.4569,0.3906,0.3231,0.2561,0.1918,0.1328,0.08153,0.03946
356.5,0.7667,0.7629,0.7516,0.7328,0.7067,0.6738,0.6344,0.5891,0.5384,0.4831,0.4242,0.3627,0.3,0.2379,0.1782,0.1233,0.07568,0.03663
357.5,0.6517,0.6485,0.6388,0.6229,0.6008,0.5729,0.5394,0.5009,0.4578,0.4109,0.3608,0.3086,0.2553,0.2024,0.1516,0.1049,0.06435,0.03113
358.5,0.5027,0.5002,0.4928,0.4805,0.4635,0.442,0.4162,0.3865,0.3534,0.3172,0.2786,0.2383,0.1972,0.1564,0.1172,0.0811,0.04975,0.02409
359.5,0.8458,0.8416,0.8291,0.8084,0.7799,0.7437,0.7004,0.6505,0.5948,0.5339,0.469,0.4013,0.3321,0.2634,0.1974,0.1366,0.08378,0.04056
360.5,0.7836,0.7798,0.7682,0.7491,0.7227,0.6892,0.6491,0.603,0.5513,0.495,0.4349,0.3722,0.3081,0.2444,0.1831,0.1267,0.07771,0.03762
361.5,0.7062,0.7028,0.6924,0.6752,0.6514,0.6213,0.5852,0.5436,0.4972,0.4464,0.3923,0.3358,0.278,0.2206,0.1653,0.1144,0.07016,0.03398
362.5,0.829,0.825,0.8128,0.7926,0.7647,0.7294,0.6871,0.6384,0.5839,0.5244,0.4609,0.3946,0.3268,0.2593,0.1943,0.1345,0.08248,0.03996
363.5,0.7372,0.7336,0.7228,0.7049,0.6801,0.6487,0.6112,0.5679,0.5195,0.4666,0.4102,0.3512,0.2909,0.2309,0.1731,0.1198,0.07342,0.03557
364.5,0.8039,0.7999,0.7882,0.7687,0.7417,0.7075,0.6666,0.6195,0.5667,0.5091,0.4476,0.3833,0.3175,0.252,0.1889,0.1307,0.08012,0.03881
365.5,0.9792,0.9744,0.96,0.9363,0.9035,0.8619,0.8122,0.7548,0.6906,0.6205,0.5456,0.4672,0.3871,0.3073,0.2304,0.1594,0.09764,0.04727
366.5,1.036,1.031,1.016,0.9906,0.9559,0.912,0.8594,0.7988,0.731,0.6568,0.5776,0.4948,0.4101,0.3256,0.2441,0.1689,0.1034,0.05009
367.5,0.9832,0.9784,0.964,0.9403,0.9074,0.8658,0.8159,0.7585,0.6941,0.6238,0.5487,0.4701,0.3897,0.3094,0.232,0.1605,0.09831,0.04761
368.5,0.8634,0.8592,0.8466,0.8257,0.7969,0.7604,0.7167,0.6663,0.6098,0.5481,0.4822,0.4132,0.3425,0.2721,0.204,0.1411,0.0864,0.04184
369.5,1.035,1.03,1.015,0.9902,0.9557,0.9119,0.8596,0.7992,0.7315,0.6576,0.5786,0.4959,0.4112,0.3266,0.2449,0.1694,0.1037,0.05021
370.5,0.9389,0.9343,0.9207,0.8981,0.8668,0.8272,0.7798,0.725,0.6637,0.5968,0.5251,0.4501,0.3733,0.2966,0.2224,0.1538,0.09414,0.04557
371.5,1.074,1.069,1.053,1.027,0.9916,0.9463,0.8921,0.8296,0.7595,0.683,0.6011,0.5153,0.4274,0.3396,0.2547,0.1762,0.1078,0.05217
372.5,0.793,0.7891,0.7776,0.7586,0.7322,0.6989,0.6589,0.6128,0.5611,0.5046,0.4442,0.3808,0.3159,0.2511,0.1883,0.1302,0.07967,0.03856
373.5,0.7165,0.713,0.7026,0.6855,0.6617,0.6316,0.5955,0.5538,0.5072,0.4562,0.4016,0.3444,0.2858,0.2271,0.1704,0.1178,0.07204,0.03486
374.5,0.7861,0.7823,0.7709,0.7521,0.7261,0.6931,0.6535,0.6078,0.5567,0.5008,0.4409,0.3782,0.3138,0.2495,0.1872,0.1294,0.0791,0.03827
375.5,0.8866,0.8823,0.8695,0.8483,0.819,0.7818,0.7372,0.6858,0.6282,0.5651,0.4977,0.4269,0.3543,0.2817,0.2114,0.1461,0.08931,0.0432
376.5,0.8851,0.8808,0.868,0.8469,0.8176,0.7805,0.7361,0.6848,0.6273,0.5645,0.4972,0.4265,0.3541,0.2816,0.2113,0.1461,0.08924,0.04316
377.5,1.054,1.049,1.033,1.008,0.9734,0.9293,0.8765,0.8155,0.7471,0.6723,0.5922,0.5082,0.4219,0.3356,0.2518,0.1741,0.1063,0.05142
378.5,1.148,1.142,1.126,1.099,1.061,1.013,0.9552,0.8888,0.8143,0.7329,0.6457,0.5542,0.4602,0.366,0.2747,0.1899,0.116,0.05606
379.5,0.849,0.8449,0.8327,0.8125,0.7845,0.7491,0.7066,0.6575,0.6025,0.5423,0.4779,0.4102,0.3407,0.271,0.2034,0.1406,0.08583,0.04148
380.5,1.021,1.016,1.001,0.9769,0.9433,0.9007,0.8497,0.7908,0.7247,0.6524,0.5749,0.4936,0.41,0.3262,0.2449,0.1693,0.1033,0.04991
381.5,0.9588,0.9542,0.9405,0.9177,0.8862,0.8462,0.7983,0.743,0.681,0.6132,0.5404,0.464,0.3855,0.3068,0.2303,0.1592,0.09712,0.04692
382.5,0.6387,0.6356,0.6265,0.6113,0.5904,0.5638,0.5319,0.4951,0.4538,0.4087,0.3602,0.3094,0.2571,0.2046,0.1536,0.1062,0.06475,0.03128
383.5,0.5607,0.558,0.55,0.5367,0.5183,0.495,0.467,0.4348,0.3986,0.3589,0.3164,0.2718,0.2259,0.1798,0.135,0.09331,0.05689,0.02747
384.5,0.8411,0.8371,0.8251,0.8052,0.7776,0.7427,0.7008,0.6524,0.5982,0.5388,0.475,0.4081,0.3392,0.2701,0.2028,0.1401,0.08543,0.04124
385.5,0.8319,0.828,0.8161,0.7964,0.7692,0.7347,0.6933,0.6455,0.5919,0.5331,0.4702,0.404,0.3358,0.2674,0.2008,0.1388,0.08457,0.04082
386.5,0.8478,0.8437,0.8316,0.8116,0.7839,0.7488,0.7067,0.658,0.6034,0.5436,0.4794,0.412,0.3426,0.2728,0.2049,0.1416,0.08626,0.04162
387.5,0.7877,0.7839,0.7727,0.7541,0.7284,0.6958,0.6567,0.6115,0.5608,0.5053,0.4457,0.3831,0.3186,0.2538,0.1906,0.1317,0.08022,0.03869
388.5,0.7893,0.7855,0.7743,0.7557,0.73,0.6973,0.6582,0.6129,0.5622,0.5066,0.4469,0.3842,0.3195,0.2546,0.1912,0.1321,0.08045,0.0388
389.5,0.995,0.9903,0.9762,0.9528,0.9203,0.8792,0.8299,0.773,0.709,0.639,0.5638,0.4847,0.4032,0.3213,0.2414,0.1668,0.1015,0.04894
390.5,0.9771,0.9725,0.9586,0.9356,0.9038,0.8635,0.8151,0.7592,0.6965,0.6278,0.554,0.4763,0.3963,0.3158,0.2373,0.164,0.09978,0.04809
391.5,1.159,1.153,1.137,1.11,1.072,1.024,0.967,0.9007,0.8264,0.7449,0.6574,0.5654,0.4705,0.375,0.2818,0.1947,0.1184,0.05707
392.5,0.8688,0.8647,0.8523,0.832,0.8038,0.768,0.7251,0.6755,0.6198,0.5587,0.4932,0.4242,0.3531,0.2815,0.2115,0.1461,0.08888,0.04281
393.5,0.3776,0.3758,0.3705,0.3616,0.3494,0.3338,0.3152,0.2937,0.2695,0.243,0.2145,0.1845,0.1536,0.1225,0.09205,0.06359,0.03866,0.01862
394.5,0.8883,0.8841,0.8715,0.8508,0.822,0.7855,0.7416,0.691,0.6342,0.5718,0.5049,0.4344,0.3617,0.2884,0.2168,0.1498,0.09104,0.04382
395.5,1.143,1.137,1.121,1.094,1.057,1.01,0.9542,0.8891,0.816,0.7359,0.6498,0.5592,0.4657,0.3714,0.2792,0.1929,0.1172,0.0564
396.5,0.6708,0.6676,0.6582,0.6425,0.6208,0.5933,0.5603,0.5221,0.4792,0.4322,0.3817,0.3285,0.2736,0.2183,0.1641,0.1134,0.06887,0.03313
397.5,0.7738,0.7702,0.7593,0.7413,0.7163,0.6845,0.6465,0.6025,0.5531,0.4989,0.4407,0.3793,0.316,0.2521,0.1895,0.1309,0.07953,0.03824
398.5,1.329,1.323,1.304,1.273,1.231,1.176,1.111,1.035,0.9505,0.8575,0.7575,0.6521,0.5433,0.4335,0.326,0.2252,0.1368,0.06574
399.5,1.382,1.376,1.357,1.324,1.28,1.223,1.155,1.077,0.9888,0.8921,0.7882,0.6786,0.5655,0.4513,0.3394,0.2345,0.1423,0.0684
400.5,1.453,1.446,1.426,1.392,1.345,1.286,1.215,1.132,1.04,0.9381,0.8289,0.7138,0.5949,0.4748,0.3572,0.2468,0.1497,0.07193
401.5,1.495,1.488,1.467,1.432,1.384,1.323,1.25,1.165,1.07,0.9654,0.8531,0.7348,0.6125,0.4889,0.3678,0.2541,0.1542,0.07403
402.5,1.551,1.544,1.522,1.486,1.436,1.373,1.297,1.209,1.111,1.002,0.886,0.7632,0.6362,0.508,0.3822,0.2641,0.1602,0.07687
403.5,1.42,1.413,1.393,1.36,1.315,1.257,1.187,1.107,1.017,0.9178,0.8113,0.6989,0.5828,0.4654,0.3502,0.2419,0.1467,0.07039
404.5,1.392,1.386,1.366,1.334,1.289,1.233,1.164,1.086,0.9974,0.9004,0.796,0.6858,0.5719,0.4568,0.3438,0.2375,0.144,0.06906
405.5,1.446,1.439,1.419,1.385,1.339,1.28,1.21,1.128,1.036,0.9355,0.8272,0.7128,0.5945,0.4749,0.3575,0.247,0.1497,0.07176
406.5,1.361,1.355,1.336,1.305,1.261,1.206,1.139,1.063,0.9762,0.8814,0.7794,0.6717,0.5604,0.4477,0.337,0.2328,0.1411,0.06761
407.5,1.372,1.366,1.347,1.315,1.271,1.216,1.149,1.071,0.9843,0.8888,0.786,0.6776,0.5653,0.4517,0.3401,0.235,0.1423,0.06817
408.5,1.528,1.521,1.5,1.464,1.416,1.354,1.279,1.193,1.096,0.9901,0.8757,0.755,0.63,0.5035,0.3791,0.2619,0.1586,0.07594
409.5,1.498,1.491,1.47,1.435,1.388,1.327,1.254,1.17,1.075,0.9708,0.8588,0.7405,0.618,0.494,0.372,0.257,0.1556,0.07446
410.5,1.299,1.293,1.274,1.245,1.203,1.151,1.087,1.014,0.9323,0.8421,0.745,0.6425,0.5363,0.4287,0.3229,0.2231,0.135,0.06459
411.5,1.561,1.553,1.532,1.496,1.446,1.383,1.307,1.219,1.121,1.012,0.8958,0.7726,0.645,0.5157,0.3885,0.2684,0.1624,0.07766
412.5,1.546,1.539,1.518,1.482,1.433,1.37,1.295,1.209,1.111,1.004,0.8882,0.7661,0.6397,0.5116,0.3854,0.2663,0.1611,0.07701
413.5,1.5,1.493,1.472,1.437,1.39,1.329,1.256,1.172,1.078,0.9737,0.8617,0.7434,0.6208,0.4966,0.3742,0.2585,0.1564,0.07472
414.5,1.541,1.534,1.512,1.477,1.428,1.366,1.291,1.205,1.108,1.001,0.886,0.7645,0.6385,0.5108,0.385,0.266,0.1608,0.07682
415.5,1.474,1.467,1.446,1.413,1.366,1.306,1.235,1.153,1.06,0.9576,0.8477,0.7315,0.6111,0.4889,0.3685,0.2546,0.1539,0.07348
416.5,1.603,1.596,1.574,1.537,1.486,1.422,1.344,1.254,1.153,1.042,0.9229,0.7965,0.6655,0.5326,0.4014,0.2774,0.1676,0.07998
417.5,1.466,1.459,1.439,1.405,1.359,1.3,1.229,1.147,1.055,0.9532,0.844,0.7285,0.6088,0.4872,0.3673,0.2538,0.1533,0.07313
418.5,1.477,1.47,1.45,1.416,1.369,1.31,1.238,1.156,1.063,0.9609,0.8509,0.7346,0.6139,0.4914,0.3706,0.2561,0.1547,0.07373
419.5,1.525,1.518,1.497,1.462,1.414,1.353,1.279,1.194,1.098,0.9928,0.8793,0.7592,0.6346,0.5081,0.3832,0.2648,0.1599,0.07619
