case,label,model,source_file,o3col_du,z_km,t_k,p_bar,o3_vmr,n_o3_cm3
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,30.25,191.8,0.00886,5.97e-07,199745115260.43726
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,30.75,190.6,0.008109,5.148e-07,158635236235.14932
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,31.25,189.4,0.007419,4.511e-07,127983782335.84702
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,31.75,188.2,0.006783,4.004e-07,104523269031.47519
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,32.25,186.7,0.006198,3.593e-07,86393523841.18192
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,32.75,185.3,0.005659,3.25e-07,71889316237.65634
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,33.25,183.9,0.005164,2.956e-07,60120924657.81289
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,33.75,182.5,0.004709,2.7e-07,50459890428.54047
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,34.25,181.2,0.004291,2.474e-07,42434269846.70294
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,34.75,180.1,0.003908,2.267e-07,35629446827.730515
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,35.25,179.0,0.003557,2.08e-07,29937179855.39235
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,35.75,178.1,0.003236,1.907e-07,25096433289.696342
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,36.25,177.3,0.002942,1.743e-07,20948263940.791992
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,36.75,176.5,0.002674,1.58e-07,17337660619.052345
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,37.25,176.0,0.00243,1.405e-07,14050333970.078236
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,37.75,175.5,0.002207,1.234e-07,11239761331.203835
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,38.25,175.2,0.002005,1.071e-07,8877413785.656908
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,38.75,175.2,0.001821,9.219e-08,6940270159.029934
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,39.25,175.1,0.001653,7.916e-08,5412640843.062178
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,39.75,175.2,0.001502,6.787e-08,4214348026.274494
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,40.25,175.3,0.001364,5.841e-08,3291822260.675072
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,40.75,175.4,0.001239,5.06e-08,2588862301.883108
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,41.25,175.5,0.001125,4.419e-08,2051710686.5628464
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,41.75,175.6,0.001022,3.889e-08,1639385330.7682567
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,42.25,175.7,0.0009286,3.452e-08,1321430791.00535
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,42.75,175.7,0.0008437,3.088e-08,1074014875.634282
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,43.25,175.7,0.0007665,2.781e-08,878735362.573394
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,43.75,175.6,0.0006964,2.521e-08,724142127.9294004
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,44.25,175.6,0.0006327,2.298e-08,599708306.933682
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,44.75,175.5,0.0005748,2.104e-08,499116688.7927034
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,45.25,175.4,0.0005222,1.937e-08,417689556.2789681
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,45.75,175.3,0.0004744,1.792e-08,351250933.33453125
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,46.25,175.2,0.0004309,1.664e-08,296423363.9430197
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,46.75,175.1,0.0003914,1.553e-08,251433330.60798815
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,47.25,175.0,0.0003556,1.457e-08,214437123.4108017
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,47.75,174.8,0.0003229,1.373e-08,183701994.3724837
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,48.25,174.7,0.0002933,1.3e-08,158080837.32460567
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,48.75,174.5,0.0002663,1.239e-08,136950543.0942208
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,49.25,174.3,0.0002418,1.187e-08,119268661.58428131
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,49.75,174.1,0.0002196,1.144e-08,104514442.05449669
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,50.25,173.9,0.0001994,1.11e-08,92186063.03606552
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,50.75,173.6,0.000181,1.085e-08,81936103.9627016
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,51.25,173.4,0.0001643,1.069e-08,73363981.52448379
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,51.75,173.2,0.0001491,1.063e-08,66279578.45784467
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,52.25,173.0,0.0001353,1.069e-08,60554457.2639766
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,52.75,172.9,0.0001228,1.087e-08,55917743.156441085
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,53.25,172.7,0.0001114,1.122e-08,52420653.10806269
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,53.75,172.6,0.0001011,1.176e-08,49892400.88909872
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,54.25,172.5,9.169e-05,1.251e-08,48162264.70934731
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,54.75,172.4,8.318e-05,1.357e-08,47421820.19549537
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,55.25,172.5,7.547e-05,1.526e-08,48356682.83329176
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,55.75,172.7,6.847e-05,1.824e-08,52378076.01676052
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,56.25,172.8,6.213e-05,2.317e-08,60339313.75349161
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,56.75,172.9,5.638e-05,3.058e-08,72224455.5459377
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,57.25,173.0,5.117e-05,4.068e-08,87149916.5151354
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,57.75,173.4,4.645e-05,5.31e-08,103026243.15432458
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,58.25,173.8,4.217e-05,6.77e-08,118975959.22311284
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,58.75,174.2,3.829e-05,8.393e-08,133619904.21983938
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,59.25,174.6,3.478e-05,1.01e-07,145721431.66858366
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,59.75,175.0,3.16e-05,1.181e-07,154459864.26880196
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,60.25,175.7,2.872e-05,1.333e-07,157819092.15887788
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,60.75,176.3,2.611e-05,1.463e-07,156933479.14592895
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,61.25,177.0,2.375e-05,1.566e-07,152194452.49594054
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,61.75,177.6,2.161e-05,1.637e-07,144270388.79397875
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,62.25,178.2,1.967e-05,1.673e-07,133754782.19668645
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,62.75,179.0,1.791e-05,1.672e-07,121170122.0377004
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,63.25,179.7,1.631e-05,1.638e-07,107680359.96272066
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,63.75,180.5,1.486e-05,1.578e-07,94094734.10984008
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,64.25,181.3,1.355e-05,1.496e-07,80982243.09792718
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,64.75,182.0,1.235e-05,1.398e-07,68709922.44537584
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,65.25,182.8,1.127e-05,1.288e-07,57514891.5196453
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,65.75,183.6,1.029e-05,1.17e-07,47494714.01620883
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,66.25,184.4,9.393e-06,1.051e-07,38775985.02281902
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,66.75,185.2,8.58e-06,9.339e-08,31337431.54162886
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,67.25,185.9,7.84e-06,8.211e-08,25081265.320735753
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,67.75,186.7,7.167e-06,7.147e-08,19871634.288345482
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,68.25,187.6,6.555e-06,6.149e-08,15561844.535395186
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,68.75,188.5,5.997e-06,5.246e-08,12088368.70519316
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,69.25,189.4,5.49e-06,4.443e-08,9327932.620653741
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,69.75,190.3,5.027e-06,3.736e-08,7148150.40260219
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,70.25,191.2,4.606e-06,3.122e-08,5447354.785494715
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,70.75,192.5,4.222e-06,2.568e-08,4079427.618705161
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,71.25,194.1,3.872e-06,2.086e-08,3013983.251637832
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,71.75,195.7,3.554e-06,1.688e-08,2220320.953359321
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,72.25,197.3,3.265e-06,1.362e-08,1632487.728175033
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,72.75,198.9,3.001e-06,1.096e-08,1197728.7758886295
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,73.25,200.5,2.76e-06,8.8e-09,877392.8573245762
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,73.75,203.2,2.541e-06,6.87e-09,622234.9710543238
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,74.25,206.2,2.342e-06,5.32e-09,437649.6438718159
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,74.75,209.2,2.161e-06,4.123e-09,308477.2487223902
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,75.25,212.2,1.997e-06,3.199e-09,218053.7915814372
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,75.75,215.2,1.847e-06,2.486e-09,154540.5558838781
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,76.25,218.2,1.71e-06,1.934e-09,109777.80711464831
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,76.75,222.3,1.585e-06,1.473e-09,76069.27340823654
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,77.25,226.9,1.472e-06,1.112e-09,52251.02552123035
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,77.75,231.4,1.369e-06,8.423e-10,36093.05235907139
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,78.25,236.0,1.274e-06,6.405e-10,25043.399204139947
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,78.75,240.6,1.188e-06,4.891e-10,17491.827983048246
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,79.25,245.2,1.11e-06,3.75e-10,12295.621848701536
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,79.75,249.8,1.037e-06,2.885e-10,8674.588001004744
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,80.25,255.4,9.712e-07,2.184e-10,6015.2977901130325
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,80.75,261.3,9.105e-07,1.653e-10,4171.863702439432
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,81.25,267.2,8.549e-07,1.257e-10,2912.93543269547
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,81.75,273.0,8.038e-07,9.618e-11,2051.1000484331867
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,82.25,278.9,7.568e-07,7.397e-11,1453.8009394094324
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,82.75,284.8,7.134e-07,5.719e-11,1037.5999303079748
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,83.25,290.7,6.733e-07,4.445e-11,745.679262310245
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,83.75,296.5,6.362e-07,3.472e-11,539.591874147776
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,84.25,302.9,6.019e-07,2.703e-11,389.03424584327394
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,84.75,309.4,5.701e-07,2.112e-11,281.86513708476036
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,85.25,315.9,5.406e-07,1.659e-11,205.63144094179137
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,85.75,322.4,5.132e-07,1.31e-11,151.03570515414114
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,86.25,328.9,4.877e-07,1.041e-11,111.8037393195576
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,86.75,335.4,4.64e-07,8.309e-12,83.25693111582565
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,87.25,341.9,4.418e-07,6.67e-12,62.42652522518143
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,87.75,348.4,4.211e-07,5.383e-12,47.12465591908909
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,88.25,354.9,4.017e-07,4.366e-12,35.79285005628703
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,88.75,361.2,3.836e-07,3.566e-12,27.43019613835019
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,89.25,367.3,3.666e-07,2.938e-12,21.23929226269406
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,89.75,373.4,3.507e-07,2.433e-12,16.550849078788595
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,90.25,379.5,3.356e-07,2.023e-12,12.95754637993466
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,90.75,385.6,3.215e-07,1.689e-12,10.199768595206542
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,91.25,391.7,3.082e-07,1.417e-12,8.07542950723167
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,91.75,397.8,2.957e-07,1.193e-12,6.42308555364619
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,92.25,403.9,2.839e-07,1.009e-12,5.136880028396303
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,92.75,410.0,2.727e-07,8.567e-13,4.127116853086889
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,93.25,416.1,2.622e-07,7.301e-13,3.332222843739648
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,93.75,422.2,2.522e-07,6.245e-13,2.7019419445966837
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,94.25,428.3,2.428e-07,5.366e-13,2.203271382859268
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,94.75,433.5,2.338e-07,4.675e-13,1.8262227032501435
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,95.25,438.6,2.253e-07,4.096e-13,1.523944776505358
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,95.75,443.6,2.173e-07,3.6e-13,1.2772838086762193
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,96.25,448.6,2.096e-07,3.173e-13,1.073788623667838
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,96.75,453.7,2.023e-07,2.804e-13,0.9055695902242081
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,97.25,458.7,1.953e-07,2.484e-13,0.7660230041831196
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,97.75,463.7,1.887e-07,2.206e-13,0.6502150682007919
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,98.25,468.7,1.824e-07,1.964e-13,0.5535898021452609
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,98.75,473.8,1.764e-07,1.753e-13,0.4727180199026195
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,99.25,478.8,1.706e-07,1.571e-13,0.40543177939164593
pal1,1% PAL,atmos,PTZ_mixingratios_out.dist,172.6678,99.75,483.8,1.651e-07,1.425e-13,0.35221900907036413
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,0.5,282.21590664863544,0.9554,8.308e-09,203712160000.00003
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,1.5,276.7253308319816,0.8455,9.583e-09,212071790000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,2.5,272.1490582423454,0.7466,1.279e-08,254137300000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,3.5,266.61589286239837,0.6578,1.854e-08,331309800000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,4.5,260.6747794689336,0.578,2.708e-08,434904800000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,5.5,254.30762637108262,0.5063,3.849e-08,555025800000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,6.5,247.34688338779293,0.4419,5.258e-08,680385200000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,7.5,240.1616539529026,0.3843,6.894e-08,799014599999.9999
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,8.5,232.82476238516728,0.3327,8.693e-08,899725500000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,9.5,225.79173304350533,0.2868,1.068e-07,982560000000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,10.5,219.46503866011133,0.2461,1.349e-07,1095657800000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,11.5,214.3951880380978,0.2104,1.87e-07,1329196000000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,12.5,210.3630982940606,0.1792,2.808e-07,1732536000000.0002
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,13.5,207.11686248458125,0.1523,4.204e-07,2239050400000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,14.5,203.96053188586546,0.129,5.778e-07,2646901800000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,15.5,201.27561979112463,0.1091,7.12e-07,2795312000000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,16.5,199.1816891910978,0.09207,7.968e-07,2667686400000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,17.5,197.57723369703834,0.07758,8.153e-07,2318713200000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,18.5,196.3028414247598,0.06529,7.665e-07,1846498500000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,19.5,195.36444797318487,0.05489,6.575e-07,1338012500000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,20.5,194.93478990952246,0.04613,5.143e-07,881510200000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,21.5,195.09210368429976,0.03876,3.786e-07,544805400000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,22.5,195.66830797063065,0.03258,2.8e-07,337680000000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,23.5,196.10414243032986,0.0274,2.166e-07,219199200000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,24.5,196.49752952927125,0.02306,1.754e-07,149090000000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,25.5,196.41267544195475,0.0194,1.471e-07,105235339999.99998
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,26.5,196.01874134393748,0.01633,1.264e-07,76269760000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,27.5,195.06862531429599,0.01373,1.104e-07,56281920000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,28.5,193.62728970540292,0.01153,9.757e-08,42081941000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,29.5,191.7653233480665,0.009677,8.699e-08,31794845000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,30.5,189.42074603278058,0.008102,7.804e-08,24176792000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,31.5,186.7444741049835,0.006768,7.029e-08,18451125000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,32.5,183.8951406571324,0.005639,6.339e-08,14078919000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,33.5,181.11291269030448,0.004686,5.695e-08,10672430000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,34.5,178.95481860241125,0.003884,5.045e-08,7930740000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,35.5,177.24039808100733,0.003213,4.372e-08,5740436000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,36.5,176.0333676700545,0.002654,3.586e-08,3915912000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,37.5,175.19185038244623,0.002189,2.783e-08,2518615000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,38.5,175.11117472514186,0.001806,2.113e-08,1578411000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,39.5,175.27682591229387,0.001489,1.606e-08,988171800.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,40.5,175.57417680893616,0.001229,1.241e-08,629187000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,41.5,175.6606578154623,0.001014,9.778e-09,408818180.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,42.5,175.64885612500169,0.0008369,7.839e-09,270523890.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,43.5,175.53402580451836,0.0006907,6.372e-09,181602000.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,44.5,175.41280761233472,0.0005701,5.24e-09,123349600.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,45.5,175.17189361157727,0.0004704,4.358e-09,84763100.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,46.5,174.9220197433163,0.0003881,3.668e-09,58944760.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,47.5,174.63849090632394,0.0003202,3.128e-09,41539840.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,48.5,174.30667422375012,0.000264,2.717e-09,29805490.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,49.5,173.8632525416753,0.0002176,2.416e-09,21901040.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,50.5,173.43277424224866,0.00017930000000000002,2.231e-09,16705727.999999998
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,51.5,173.02066071795178,0.00014769999999999999,2.173e-09,13435658.999999998
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,52.5,172.79678531498024,0.00012159999999999999,2.261e-09,11524317.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,53.5,172.58303943241992,0.0001001,2.522e-09,10594922.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,54.5,172.50753374813414,8.236e-05,3.039e-09,10508862.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,55.5,172.75618385250334,6.781e-05,6.317e-09,17959231.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,56.5,172.9886542410903,5.584e-05,1.909e-08,44632420.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,57.5,173.78597661530614,4.602e-05,3.919e-08,75166420.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,58.5,174.6779928773033,3.796e-05,6.174e-08,97178760.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,59.5,175.6924891429498,3.134e-05,8.189e-08,105801880.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,60.5,176.94419960014585,2.5920000000000003e-05,9.569e-08,101527090.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,61.5,178.25016889245032,2.146e-05,1.021e-07,89031200.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,62.5,179.76139875280342,1.7800000000000002e-05,1.009e-07,72365480.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,63.5,181.2275338193161,1.4779999999999999e-05,9.405e-08,55555335.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,64.5,182.78321162759747,1.23e-05,8.358e-08,40736892.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,65.5,184.40250320270533,1.025e-05,7.135e-08,28725510.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,66.5,185.9217491707366,8.553000000000001e-06,5.892e-08,19632144.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,67.5,187.66116724710676,7.151e-06,4.71e-08,12999600.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,68.5,189.42423764438024,5.989e-06,3.662e-08,8385980.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,69.5,191.2174664875699,5.024e-06,2.784e-08,5297952.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,70.5,194.12631636898874,4.2240000000000006e-06,2.024e-08,3189824.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,71.5,197.339081925158,3.561e-06,1.441e-08,1883387.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,72.5,200.4465461745974,3.011e-06,1.016e-08,1105408.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,73.5,206.21561921642515,2.555e-06,6.729e-09,603860.4600000001
